animal,date,k,transform,lambda,Q_ratio,Cspec_ratio,Aspec_ratio,Deff_frac_ratio,Gpair_ratio,Oorg_ratio,top_share_ratio,WMI_ratio
Su,20110523,4,remove_pc1,0.003,1.5149918990911078,1.490056018996114,1.016734860822074,0.7591136915403714,0.4346294396324472,0.32993315837151,1.6516089230661568,0.49984606217438
Su,20110523,5,broadband,0.003,2.914017132510861,2.84593270065723,1.0239234159816597,0.5361608286300602,0.3419699866113747,0.1833509113881652,2.4756238537772908,0.5342876970465944
Su,20110523,5,state_zscore,0.003,2.6549674827729723,2.56966176743885,1.033197254368284,0.5411253332542746,0.3289453377210298,0.1780006554967321,2.4478582658714414,0.4725859522560968
Su,20110523,5,highpass4,0.003,5.534449009517093,4.351060126158256,1.2719771386849816,0.3757213139954391,0.2838837206268524,0.1066611645358351,2.4004330877564204,0.5903107764192944
Su,20110523,5,delta,0.003,2.1727628577183253,2.634856666222336,0.8246227908987069,1.044030215811184,0.8557536745196336,0.8934326934899469,1.0197861534103307,1.941217372286228
Su,20110523,5,remove_pc1,0.003,1.5740330351998009,1.5961477970285909,0.986144915984623,0.8498600645320238,0.5237661269348802,0.4451279144365654,1.2367685659654062,0.7006460422127443
Su,20110526,3,broadband,0.003,1.6519467927401643,1.7955330715524498,0.920031392856419,0.7910852624756083,0.4491480632012075,0.3553144134679383,1.445724333788803,0.5869605057427147
Su,20110526,3,state_zscore,0.003,1.1602419078642017,1.080310803407235,1.0739889892842582,0.8924252610786199,0.791525456958637,0.7063773125766855,1.2520193761967748,0.8195685608159613
Su,20110526,3,highpass4,0.003,2.269734364005256,1.7577293345001894,1.291287753726119,0.947074648903348,0.4839860039188254,0.4583708747355561,1.2707771709349165,1.040380125846443
Su,20110526,3,delta,0.003,3.1667567845343063,3.426386082793134,0.9242264905397988,0.822405594945249,0.6458386367245661,0.5311413082740952,1.7037527675585955,1.681995341523419
Su,20110526,3,remove_pc1,0.003,1.307536366510205,1.486807304649246,0.8794255734563177,0.9821711695362296,0.9591834073967132,0.9420822890425756,1.0867942708316545,1.231806853168346
Su,20110526,4,broadband,0.003,1.8638308524171885,2.282822502145829,0.8164589453035473,0.8858592522383619,0.5301184578654804,0.469610340682468,1.2073151752747433,0.8752742415781333
Su,20110526,4,state_zscore,0.003,1.524550589802045,1.4605275077800757,1.0438355879508778,0.9121408933993632,0.7533328926307264,0.6871457377113174,1.1758982922001078,1.0475884397077515
Su,20110526,4,highpass4,0.003,2.6892002522938467,2.434643841702393,1.1045559133665557,1.0063421482602186,0.431743438321883,0.4344816192180969,0.997297763007162,1.1684080800183465
Su,20110526,4,delta,0.003,3.0921767551410126,4.5427638513250335,0.6806818175765588,0.8606095697952667,0.7680439378524652,0.6609859629390726,1.6874020634281872,2.043885430074699
Su,20110526,4,remove_pc1,0.003,2.9069445469422037,3.685243659554012,0.7888066069677468,0.7720741855671837,0.3168162327917709,0.2446056349071698,1.5214098916570011,0.7110550165447316
Su,20110526,5,broadband,0.003,7.2379960223144355,7.017565752671843,1.0314112154287498,0.3796768748386437,0.1196457150306641,0.0454267111706775,2.5084126304446985,0.3287983547601904
Su,20110526,5,state_zscore,0.003,2.5467343361494126,2.5268565923400845,1.0078665896076515,0.5989046246903955,0.3946532764355047,0.2363596724064408,1.9315372214670925,0.6019452933985111
Su,20110526,5,highpass4,0.003,10.164443401892289,8.343726014828322,1.2182139470817015,0.4355171769807558,0.1780079965002676,0.0775255401157968,2.182934445807976,0.7880039647081554
Su,20110526,5,delta,0.003,6.189364636883751,7.966419113428604,0.7769318370973781,0.7740366180927972,0.5576238025743744,0.4316212423127143,1.564767327854212,2.671461253698161
Su,20110526,5,remove_pc1,0.003,3.56344636713483,4.310296312178764,0.8267288624836057,0.6020084528183121,0.1748786252674311,0.1052784106282396,1.774640539112002,0.3751539698909291
Su,20110527,3,broadband,0.003,1.1133643733443714,1.1923474337236724,0.9337583508418862,0.8529350375628693,0.405314595272026,0.3457070195431246,1.4884684769824192,0.384897879174381
Su,20110527,3,state_zscore,0.003,0.807728115844021,0.9003333830793325,0.897143359364748,0.8987057222991777,0.6258418541636912,0.5624476555912368,1.379807711381344,0.4543047851115965
