day,date,animal,k,fit_r2_awake,fit_r2_deep,Q_awake,Q_deep,Q_ratio,Q_recovery_eyes_closed,Q_recovery_eyes_closed_ratio,Q_recovery_eyes_open,Q_recovery_eyes_open_ratio,Cspec_awake,Cspec_deep,Cspec_ratio,Cspec_recovery_eyes_closed,Cspec_recovery_eyes_closed_ratio,Cspec_recovery_eyes_open,Cspec_recovery_eyes_open_ratio,Aspec_awake,Aspec_deep,Aspec_ratio,Aspec_recovery_eyes_closed,Aspec_recovery_eyes_closed_ratio,Aspec_recovery_eyes_open,Aspec_recovery_eyes_open_ratio,Deff_frac_awake,Deff_frac_deep,Deff_frac_ratio,Deff_frac_recovery_eyes_closed,Deff_frac_recovery_eyes_closed_ratio,Deff_frac_recovery_eyes_open,Deff_frac_recovery_eyes_open_ratio,Gpair_awake,Gpair_deep,Gpair_ratio,Gpair_recovery_eyes_closed,Gpair_recovery_eyes_closed_ratio,Gpair_recovery_eyes_open,Gpair_recovery_eyes_open_ratio,Oorg_awake,Oorg_deep,Oorg_ratio,Oorg_recovery_eyes_closed,Oorg_recovery_eyes_closed_ratio,Oorg_recovery_eyes_open,Oorg_recovery_eyes_open_ratio,top_share_awake,top_share_deep,top_share_ratio,top_share_recovery_eyes_closed,top_share_recovery_eyes_closed_ratio,top_share_recovery_eyes_open,top_share_recovery_eyes_open_ratio,WMI_awake,WMI_deep,WMI_ratio,WMI_recovery_eyes_closed,WMI_recovery_eyes_closed_ratio,WMI_recovery_eyes_open,WMI_recovery_eyes_open_ratio
20110513_kin2,20110513,Kin2,4,0.3078889932132508,0.8896664553532285,0.3462578081464253,1.0131022914786052,2.9258612156702184,0.2070838049636595,0.5980624843442895,0.2206782734534768,0.6373236018410782,0.3683371044509151,1.2338666149086697,3.349829816216888,0.2273508303266669,0.6172357538227969,0.253361686617702,0.687852740210334,0.9400568228460076,0.8210792635422709,0.8734357791866943,0.9108557231399292,0.9689368780733143,0.8710009646662117,0.9265407616842455,0.8937565438963162,0.8775222024166208,0.9818358348360483,0.9084908371476612,1.0164858018125509,0.892594317466407,0.9986996163129139,0.687312619329301,0.4366770348675189,0.6353397603751851,0.601340654917523,0.874915777778572,0.6916635436994845,1.0063303426240437,0.6142901512280805,0.3831937933817048,0.6237993440325048,0.5463124749969434,0.8893394658937033,0.6173749487048378,1.0050217270626758,0.4355760419444509,0.4213937552754265,0.9674401590002211,0.3749756319638451,0.8608729495082419,0.4170516124195174,0.9574714223439866,0.2127027613301708,0.3882145101553844,1.825150307065234,0.1131324660214813,0.5318805703978139,0.1362412377536127,0.6405240670201283
20110513_kin2,20110513,Kin2,5,0.3078889932132508,0.8896664553532285,0.3776904734358574,1.1133278224173873,2.9477254543632596,0.3353210129091538,0.8878196208094215,0.2599521135449403,0.6882675943085115,0.4151686066945716,1.410409561735728,3.39719703993257,0.3817386736225027,0.9194786587111524,0.2960586835462893,0.7131046971576338,0.9097279210075584,0.7893649140092787,0.8676934012699389,0.87840461572083,0.9655684907944381,0.8780425232968934,0.9651704680278778,0.8875527416630353,0.7804254524991698,0.8793003681526151,0.7645392009630239,0.861401430105982,0.8643522403194017,0.9738601434545038,0.7122662244446195,0.4472544049014454,0.6279315086857956,0.4860675652036197,0.6824239989515503,0.6983639842376366,0.9804816798412377,0.632173840299801,0.3490487213274575,0.5521404067620471,0.3716177079148179,0.5878410086355086,0.6036324743341845,0.9548520293847006,0.3643909139003207,0.3757861404299374,1.0312719831777526,0.5049787783328678,1.3858160537751634,0.3873622672973096,1.0630404121527375,0.2387660370365957,0.3886056528330711,1.6275583313949689,0.1246112262329753,0.5218967813830077,0.1569155375075332,0.6571937091852085
20110523_su,20110523,Su,3,0.22239528656589225,0.6360838758310752,0.1900872275542869,0.0863572188337191,0.45430311097075887,0.1563787865442926,0.822668564091885,0.0994262891827603,0.5230561277683173,0.193286445077685,0.0893342573714722,0.4621858368576611,0.1592499291943412,0.8239063485819507,0.1043433423543107,0.5398378676392614,0.9834483089483472,0.9666752864427592,0.9829446831592763,0.9819708387653678,0.9984976636092249,0.9528762155724904,0.9689133703340757,0.9186150482716764,0.9377562859159672,1.0208370608344637,0.8294242410580882,0.9029073087999203,0.8274723732586331,0.90078251473833,0.6913886328208793,0.4335940955164583,0.6271351233348831,0.390126513101427,0.5642651536078965,0.4859919580141849,0.7029215334815792,0.6351200023132404,0.4066055886066071,0.640202776051241,0.3235803870457894,0.5094791312936795,0.4021449188826075,0.63317942659326,0.4917914014405976,0.4994662703462684,1.0156059436647102,0.5364312080871495,1.090769798975316,0.5655860839741146,1.1500528116541917,0.1207282004039962,0.0351133277943139,0.29084611281219447,0.0506011082757532,0.41913246537615295,0.0399837769981998,0.3311883790564338
20110523_su,20110523,Su,4,0.22239528656589225,0.6360838758310752,0.2598576175262095,0.2547055629263713,0.9801735479264195,0.162666387796433,0.6259827568072978,0.1071190100464938,0.4122219354823788,0.2686807088093418,0.2609734581450181,0.9713144620673424,0.1683308005209058,0.6265086960164111,0.1137094260514544,0.42321395739708134,0.9671614262064744,0.9759826333942208,1.009120718577814,0.966349517099996,0.9991605236887259,0.9420416034640922,0.974027269841695,0.9380866218678744,0.6614943638350091,0.7051527528639865,0.7213035077891268,0.7689092787112781,0.7595610621670642,0.809691817856502,0.6524941326681486,0.3495989488838127,0.5357886475610883,0.384942338122066,0.5899552484065684,0.495852478377806,0.7599340033146186,0.6120960167032722,0.2312577342892856,0.37781283978097374,0.2776602587839943,0.4536220645242274,0.3766302351548176,0.6153123445947826,0.3559074910225353,0.6719022072906777,1.8878563228896306,0.5070171065796741,1.4245755410289211,0.519560395969804,1.4598186581493067,0.1590578125977955,0.0589026313932296,0.37032215162027177,0.0451659913310152,0.28395959049949354,0.0403442579433622,0.25364524561506113
20110523_su,20110523,Su,5,0.22239528656589225,0.6360838758310752,0.3164500927719026,0.8414616685214564,2.6590659561853327,0.1962394288512517,0.6201275756702058,0.1516034138721329,0.47907527074548445,0.3448760125675905,0.8828087696822188,2.559785944837789,0.2026050374011103,0.5874721059685263,0.1650349897496636,0.47853426662232484,0.9175764078688516,0.9531641476832566,1.038784497409933,0.9685811930862496,1.0555864174143936,0.9186137685232412,1.0011305441655796,0.9213920532189686,0.4565441741186776,0.49549393499075467,0.7536967287405207,0.8179978610705523,0.7931398053911835,0.8608059974256084,0.6721409694456916,0.1797237689573975,0.26738999276537784,0.4601306879037079,0.684574678260088,0.527405041747306,0.7846643274583485,0.6193053478901538,0.0820518396681511,0.13249011969246655,0.3467989942661502,0.5599806225598135,0.4183059321737872,0.6754437590420778,0.3161732634136526,0.749305397375361,2.3699201801103507,0.4194507218991323,1.3266482983741759,0.3698265758464658,1.169695918793165,0.1959792347939747,0.0690434779124172,0.35229996680515624,0.0680556365609777,0.3472594258903089,0.0634166073605114,0.32358840173643294
20110524_kin2,20110524,Kin2,3,0.2640739911518054,0.8896540913365878,0.2366292519171323,1.094069092609384,4.623558092439592,0.2522412658092031,1.0659766861686994,0.1939994719137111,0.8198456883160407,0.2579134410958207,1.2627974094001058,4.8962062777137225,0.2746671708047989,1.0649587304864574,0.2156686902036979,0.8362057025309203,0.9174754557643204,0.8663852843419465,0.9443143998006875,0.9183524374977692,1.0009558639720975,0.8995254328779931,0.9804354189820003,0.9652272039555342,0.8324631800821045,0.8624530853157079,0.9328792055401388,0.966486648653465,0.9497036876600268,0.9839172412133729,0.6985249022414531,0.3026009161734129,0.43319989767353406,0.3505139333804994,0.5017916072222437,0.6000578546956167,0.8590357376954326,0.6742352382838307,0.2519041209734776,0.37361458830698835,0.3269871597027495,0.48497488878666223,0.5698771574137916,0.8452200731369847,0.4464468800953063,0.6252690531106434,1.4005452406278718,0.4690306709598204,1.0505856169488583,0.4877135072509931,1.0924334540021363,0.1595437800512723,0.2756005130580175,1.7274287532202652,0.0824796550667776,0.51697192482384,0.1105558675939623,0.6929500326395248
20110524_kin2,20110524,Kin2,4,0.2640739911518054,0.8896540913365878,0.319988288193695,1.3802360055026095,4.3133953848558555,0.3457889665408266,1.080630070846574,0.3022654561141358,0.9446141226617918,0.3582523779154222,1.4936486117827947,4.169263636082332,0.3798116988343695,1.0601791425486005,0.3378620079055589,0.9430837832019161,0.8931923635946927,0.9240700889181576,1.0345700731242216,0.9104221054855404,1.019290068515035,0.8946417443852603,1.0016226972482551,0.9435100731732032,0.8377080539607309,0.8878633920074217,0.940552787324043,0.9968656552449787,0.9444200768922442,1.0009644875501758,0.6569685019135912,0.4028073181441063,0.6131303357327261,0.4492768172576574,0.6838635580686473,0.5746344212581315,0.8746757562719668,0.6198563993129822,0.3374349346036403,0.5443759796263075,0.4225685627517643,0.6817200939122644,0.5426962843095348,0.8755193701493316,0.3376840584320583,0.4991745455779756,1.4782295258347502,0.3590247047752883,1.0631970796676613,0.3417104077435139,1.0119234213487922,0.1983467881420683,0.4657398462543623,2.348108838146502,0.1461195466065749,0.7366872333819441,0.1640383399082682,0.8270279617070165
20110524_kin2,20110524,Kin2,5,0.2640739911518054,0.8896540913365878,0.3350048383728025,1.491255523180388,4.451444732630632,0.3819926141944361,1.1402599916164324,0.3175429600752731,0.9478757429822631,0.383251188077101,1.746744818122224,4.557702291508149,0.4224201955415028,1.1022019205235234,0.3620343701232796,0.9446399160292933,0.8741129807154245,0.853734047302633,0.9766861562951368,0.9042953396315668,1.0345291279068287,0.8771072204198281,1.0034254607475945,0.9342895826397142,0.8065662905143501,0.863293678428375,0.8908000867476968,0.9534518026315316,0.9216941888189412,0.9865187474474602,0.7385102474130519,0.3940784330026263,0.5336126809114086,0.4693437444165774,0.6355277344636105,0.5657732177102625,0.7661007002842888,0.6899824308306923,0.3178503798786361,0.46066445416003665,0.418091448240776,0.6059450640466628,0.5214698869529425,0.7557727032630787,0.3250256411938727,0.4520744587694246,1.3908885991544564,0.3499501263321765,1.0766846733899271,0.3249255321521843,0.9996919964796601,0.2311474527205094,0.4739961345390016,2.050622357980865,0.1597078452858315,0.6909349136498654,0.1655890914931553,0.7163786126312037
20110525_kin2,20110525,Kin2,3,0.2534916010185717,0.8778644744990121,0.2397047125824807,0.9020985033308336,3.7633740847728556,0.1610763549395632,0.6719782569320074,0.2016409978630668,0.8412058139811647,0.2622117279160508,0.9332539060901336,3.5591615733866884,0.1938363414475366,0.7392359715870331,0.2296269598573318,0.8757310806892998,0.9141647266792892,0.9666163703618176,1.0573765779314845,0.8309915144738729,0.9090172593865619,0.8781242324000074,0.9605754923292663,0.9527435301765536,0.83999073240348,0.8816546172166824,0.9289340798109538,0.9750095911318467,0.9527770595108058,1.0000351924029818,0.6605335255689383,0.26306536726724,0.39826194596353537,0.3992476891769528,0.6044321351184533,0.5463150101563391,0.8270814258606796,0.6293190429505151,0.2209724705207993,0.35112948352045165,0.3708747847622424,0.5893271289287922,0.5205164089433728,0.8271105328435172,0.4680842318897526,0.6110934399349809,1.3055202425167594,0.498762029643088,1.065539054006333,0.4786445537554145,1.0225607297708528,0.1508507403131351,0.1993389349341298,1.3214315986805445,0.059739158468497,0.39601501686031365,0.1049574481034419,0.6957701890330258
20110525_kin2,20110525,Kin2,4,0.2534916010185717,0.8778644744990121,0.3352114843602528,1.1122016344840902,3.3179102935769462,0.3365887408648815,1.0041086196890217,0.3523489135030129,1.0511242303510773,0.3650189444928898,1.161637613634455,3.1824036290726894,0.3574024765096462,0.9791340474291685,0.3896172533362094,1.0673891292888738,0.91833996404201,0.9574428560420896,1.0425799742265063,0.9417638740278764,1.0255067958523418,0.9043462795498,0.9847619780907522,0.9495720911092476,0.8564003678542628,0.9018803057426154,0.8850908764910048,0.9320944505193717,0.937757414943072,0.9875578944697351,0.5887731594968266,0.3820811351220982,0.6489445535333672,0.3547392212279665,0.6025057622041251,0.370316305211516,0.6289626135946706,0.5590825602524002,0.3272144246687392,0.5852703123506783,0.3139764482423973,0.5615922773564092,0.3472668610864209,0.6211369943817346,0.3510640011445979,0.4744107182132133,1.3513510831827236,0.4359929650386021,1.2419187487669043,0.3739045685692815,1.0650609784831682,0.1874108949021374,0.3639284179433432,1.941874393873313,0.1056809373751361,0.5638996464443585,0.1223591011994021,0.6528921451620827
20110525_kin2,20110525,Kin2,5,0.2534916010185717,0.8778644744990121,0.3914090520506035,1.3753444537357675,3.5138289381155023,0.3808472613284431,0.9730159773596782,0.3998489542065649,1.0215628691052099,0.4325228974608684,1.487949567345073,3.4401636909400666,0.4226418253886816,0.9771548000575374,0.4466616742389923,1.0326890827309392,0.9049441182151876,0.9243219554744552,1.021413297096716,0.9011111500339506,0.9957644145046252,0.8951942314903437,0.989225979230548,0.9345851930692824,0.8083389741085233,0.8649173773595188,0.8684352840608363,0.9292200331237835,0.9147682841286264,0.9787960379774742,0.6089701485781867,0.3097659689305687,0.508671844841336,0.3830244244965924,0.6289707720335249,0.3991994883560119,0.6555321131718134,0.5691344838823741,0.2503959055390686,0.4399591179767965,0.3326319248899365,0.5844522416228837,0.3651750309884546,0.6416322351395723,0.2983311564881142,0.4333976470606653,1.4527401434115121,0.3866829401948567,1.2961533912407923,0.3277205516003329,1.0985126577397544,0.2227643888257094,0.3443806199213041,1.545941080334645,0.1266819576247407,0.5686813691027451,0.1460148542430836,0.6554676670395709
20110526_su,20110526,Su,3,0.21746638893067116,0.5737121100771339,0.1799484732216558,0.1831411700737588,1.017742283637885,0.1483243441603559,0.8242600868174851,0.1309078818829175,0.7274742571539832,0.1813236789815583,0.1899937983199836,1.0478157038679272,0.1516307606709293,0.8362435701867215,0.1340501010012337,0.7392862407941073,0.9924157409135608,0.96393235828317,0.9712989411028783,0.9781942892329812,0.9856698648617885,0.9765593677673748,0.9840224489672146,0.9672878917373878,0.8492876040346445,0.8780091338776113,0.8301964701786626,0.8582723688265245,0.8299289795161376,0.8579958320634679,0.6945844562185262,0.4839405438597958,0.6967339097889936,0.4336272915834398,0.6242974309333155,0.4323265559447933,0.622424749178057,0.6718631342891781,0.4110047049899088,0.6117387366769962,0.3599958468457054,0.5358172348994502,0.3588003373929886,0.5340378405679223,0.4367672447845364,0.613126815619096,1.4037838756007455,0.5368931672790401,1.2292432037661096,0.5552883737221788,1.2713599299235696,0.1209007452292538,0.075271882577672,0.6225923788554019,0.0533961478838411,0.44165276055652536,0.0469697921869923,0.38849878135926685
20110526_su,20110526,Su,4,0.21746638893067116,0.5737121100771339,0.2725612193554363,0.4227266928386894,1.5509421840655484,0.0950400768090274,0.3486925874259808,0.0764405173967438,0.28045265418724424,0.3018437090854594,0.4931826935167674,1.6339008522358678,0.1010388870312206,0.33473908512903283,0.0785326359462599,0.2601764873092829,0.9029879078191008,0.8571401600172277,0.9492266204177587,0.9406286985293144,1.0416847118153816,0.9733598837692432,1.0779323569460693,0.9110059031962504,0.7424440180450348,0.8149716872746721,0.5307107069996415,0.5825546301485545,0.5205011419713892,0.5713477159096542,0.58899941138179,0.3488478227173283,0.5922719377578541,0.2241527133943822,0.3805652587470689,0.2283327258057826,0.3876620611048066,0.5365819407479275,0.2589999791845151,0.48268486043995784,0.1189602450014206,0.22170005355678768,0.1188474445313499,0.22148983315705997,0.4394503607377176,0.5651853993748485,1.2861188654528715,0.7611656054565087,1.7320855174147969,0.757846306104694,1.7245322198222257,0.1462514280543616,0.1094862046459594,0.7486163116661222,0.0113059908221557,0.0773051653071946,0.0090847601512572,0.0621174115843874
