animal,date,state,block,session,start_s,rms_median,delta_fraction,theta_fraction,alpha_fraction,autocorr_25ms,autocorr_50ms,autocorr_100ms,pc1_variance_fraction,covariance_effective_rank,mean_abs_correlation
Su,20110523,eyes_open,1,1,121.49,150.41810738126986,0.36830205478635586,0.22904286387073902,0.12996895142129394,0.3545505239220168,0.19376909119273023,-0.022151513612346012,0.1023379267357874,31.11122775627905,0.06043473047355235
Su,20110523,eyes_open,2,1,332.996,152.20971141263948,0.43094082132609474,0.19311972608236352,0.11800696915552802,0.3946511346289532,0.19267871149810623,0.008706624907483359,0.0891615231619119,33.333240465662634,0.05939840534356682
Su,20110523,eyes_open,3,1,544.502,138.714399662999,0.35226528098757975,0.17937846145046704,0.11365886289649271,0.3570442473021883,0.20004902956600157,-0.011072837842254714,0.10804703922142793,30.43397733850418,0.05570325228688856
Su,20110523,eyes_open,4,1,756.008,148.95725357885956,0.36088565833179753,0.2151237672450711,0.1315811261044985,0.36494240333799277,0.1909482957688223,-0.009218853718086069,0.09347687454177055,31.41739777203475,0.06343649450497944
Su,20110523,eyes_open,5,1,967.514,147.9233176976533,0.38714375099885934,0.22179547948631093,0.13483361093185842,0.3330301164589752,0.1804597853650729,-0.013384293507983095,0.1029191549990031,31.205832534142598,0.05937307574494926
Su,20110523,eyes_open,6,1,1179.02,149.89336178441374,0.3724601681886329,0.1896744558568646,0.10890564948662185,0.31393383566133004,0.1772131577323762,-0.03365320723125018,0.11584142739750876,30.10414395104082,0.06087693967923767
Su,20110523,eyes_closed,1,1,1711.38,150.97803656368666,0.31920495568348745,0.1969010670286362,0.15052946708492143,0.27728316268285513,0.11956124105672694,-0.0200088547860087,0.14368616305337026,29.05142326406565,0.06728278241969483
Su,20110523,eyes_closed,2,1,1925.008,151.31151788876417,0.3424479119967015,0.21261471453567846,0.14825731883518498,0.31767314249312223,0.12078714697536068,-0.007041094031674805,0.1418954599490051,29.428604258586105,0.06675241544143
Su,20110523,eyes_closed,3,1,2138.636,158.86145511858956,0.4119527603993457,0.1925166831401563,0.14129414062399254,0.3485304685234619,0.16022991386881807,-0.004113465051340037,0.1358323253183856,28.642820419823817,0.0702029042020086
Su,20110523,eyes_closed,4,1,2352.264,161.1840473675971,0.4615358050791523,0.22280791104551734,0.12445820249827386,0.43094301627289533,0.20113021529907943,-0.005859263936014585,0.11525972920702299,28.52310605975573,0.07482992926633017
Su,20110523,eyes_closed,5,1,2565.892,156.61539929691918,0.3028199734228985,0.17968720881609979,0.1672952356336804,0.3509383370321465,0.12541818148257583,0.001641335075351516,0.12791571700056117,29.736035321563776,0.06961007202616512
Su,20110523,eyes_closed,6,1,2779.52,145.59140703888391,0.36015084758095595,0.1948234627408278,0.1639579723223977,0.31035585472395233,0.1263101762339197,-0.009243762585178228,0.12976232497044596,29.82147181944332,0.06617981391889118
Su,20110523,deep_anesthesia,1,2,1506.58,197.3463418633023,0.7009674109094484,0.1363172219064091,0.05067155898800406,0.7097086889321542,0.46656623514756923,0.12699915562448966,0.2734659232754749,23.338979909292885,0.08058728744115361
Su,20110523,deep_anesthesia,2,2,1826.574,195.84086197138458,0.7402838602360964,0.12908112844448824,0.04405139490997107,0.7530303208702062,0.5233690012866842,0.17640541269720628,0.2987411313502311,21.39896362776096,0.08799499430407635
Su,20110523,deep_anesthesia,3,2,2146.568,193.56988184626601,0.728491113105965,0.13275339714749357,0.047160724259226836,0.7447250747116679,0.5153461550691256,0.1675705838026607,0.30557836087196905,21.742711253142076,0.08190837165524581
Su,20110523,deep_anesthesia,4,2,2466.562,206.28223290709363,0.7238676963312387,0.1472198007965562,0.043073077815514976,0.71903065426566,0.518749004300709,0.17271311579174511,0.303119504181246,22.93411076896158,0.0807425303735796
Su,20110523,deep_anesthesia,5,2,2786.556,215.94847978852275,0.7580293192984456,0.14155017751869073,0.03998972498640996,0.7629492943563543,0.5606258153534072,0.20628239333161486,0.24843823691312303,26.658759757447395,0.08077560519557477
Su,20110523,deep_anesthesia,6,2,3106.55,214.3274460313711,0.783394779336279,0.1352876756744255,0.033746788162805214,0.7801601890929059,0.5830158846130046,0.2498921012426892,0.2775060544759323,23.970533404319042,0.08624156934660993
Su,20110523,recovery_eyes_closed,1,3,288.49,116.66631469081784,0.34492386334815933,0.14952622108818625,0.1236479619693657,0.3010712215678778,0.1885524551470711,0.05246487227451649,0.1065250697693745,34.877546209991785,0.048711779222015625
Su,20110523,recovery_eyes_closed,2,3,622.992,117.34535697328737,0.388403518942586,0.13854834592338872,0.11943704805933215,0.33968264012128463,0.16561059997612942,0.08214974028217158,0.15647414893155986,29.17919133137229,0.057357570002084746
Su,20110523,recovery_eyes_closed,3,3,957.494,118.65134493780282,0.37071422434595414,0.14337438572699734,0.11495854211865414,0.32107627051119647,0.14698077362084383,0.07396396080243359,0.1213822980544844,32.71519033442675,0.05597004398148742
Su,20110523,recovery_eyes_closed,4,3,1291.996,124.70538409639198,0.344192035936747,0.1359273826469734,0.11645109121383003,0.3292717889252871,0.1684732879750886,0.07002404979448251,0.14578965215272288,30.471180692825268,0.05557353382054407
Su,20110523,recovery_eyes_closed,5,3,1626.498,121.10211315051836,0.34578058827869806,0.13513864759790417,0.11872399061760279,0.33136232517308806,0.188554350912577,0.07750913995879798,0.17857633498003747,29.076340039413132,0.06029191123176471
Su,20110523,recovery_eyes_closed,6,3,1961.0,123.3171394851972,0.3563550273044823,0.1346461470962261,0.11548246639989627,0.30912241143028896,0.1560923479122489,0.06085363136404788,0.1692477834299852,28.16550390042441,0.056640426588212944
Su,20110523,recovery_eyes_open,1,3,2183.85,118.28594119216659,0.3372161606434684,0.15176478874548016,0.09905316828075515,0.32304887159481377,0.1510486662447962,0.009000384069985663,0.10201693329267507,29.7938813448779,0.04681717061776146
Su,20110523,recovery_eyes_open,2,3,2344.8,122.50358269526598,0.338360393509606,0.13837066069221945,0.09613198293215441,0.30467314760661923,0.16771645719120987,0.016165101698140987,0.10607829427702722,30.893539316038805,0.04452338661471731
Su,20110523,recovery_eyes_open,3,3,2505.75,123.44252033219655,0.34595686511874874,0.13885536233495063,0.09603849363722558,0.2769152027115279,0.17505136560431186,0.019224006676598675,0.10399554053120427,30.052898637606898,0.0442996740305909
Su,20110523,recovery_eyes_open,4,3,2666.7,118.53052098299176,0.3310815772687967,0.1442725360742358,0.09760566204456791,0.270274407180228,0.1640813586812883,0.029953636160302492,0.10282592462376818,30.18601648333219,0.045557300130651936
Su,20110523,recovery_eyes_open,5,3,2827.65,122.40147794308936,0.34324914972132237,0.14159837547003046,0.10008659559569513,0.2847586451962245,0.1496407904039937,0.022703364007659852,0.1042858956464085,30.474852410076846,0.044964916539087366
Su,20110523,recovery_eyes_open,6,3,2988.6,118.22198209030327,0.31910314352248553,0.15327682863973208,0.0933358408787767,0.26753964267869634,0.15048389487181418,0.016300315345984667,0.10999895771175333,30.095768623563018,0.044246182010517957
Kin2,20110524,eyes_open,1,1,66.1,82.05368571124919,0.4192990049633045,0.17959349779514128,0.12493927001408349,0.4185509632314621,0.2564175264771633,0.07397580428335161,0.2177802051591946,20.48562656010077,0.07148099167286667
Kin2,20110524,eyes_open,2,1,276.298,75.34595456913853,0.4216324240493974,0.19064863465719428,0.11253317968053413,0.3987021342324195,0.21945203246432624,0.03923312531596253,0.19441517033675032,21.289285505930632,0.06519396304261164
Kin2,20110524,eyes_open,3,1,486.496,83.568673601438,0.405108735816667,0.20002924351902962,0.12061733825599022,0.41094127997977886,0.20451159215721554,0.014979114832401854,0.18964422218641466,21.010343676581332,0.06590658215985443
Kin2,20110524,eyes_open,4,1,696.6940000000001,87.66036026826325,0.4199704461420276,0.21612657574767677,0.12546150917657542,0.4215807505565654,0.20163429172073727,0.00015858884201200215,0.17682520783573547,21.86289799420698,0.06569187773156064
Kin2,20110524,eyes_open,5,1,906.892,82.11751868545386,0.41993540571542354,0.2261213194089957,0.12372951115702024,0.4296615559022864,0.21510064782881527,0.012208876408571236,0.16990341126187788,22.09315079307539,0.0649568329165828
Kin2,20110524,eyes_open,6,1,1117.09,80.84870629775577,0.4235133545801232,0.18956758894195952,0.11727161155179591,0.40993342883930917,0.20096785066583497,-0.003523673532394752,0.17166052004266047,21.566995250711287,0.06342432736137954
Kin2,20110524,eyes_closed,1,1,1557.96,87.45657899585709,0.4182117233341801,0.16208022738001593,0.1211222316971078,0.3907125590737223,0.2215989348001839,0.05042362595372174,0.20139890013077838,24.142940613497846,0.07571965385068699
Kin2,20110524,eyes_closed,2,1,1771.274,102.59577333272209,0.4917082268045198,0.1787530397474335,0.12597455124376816,0.4951868752853916,0.26371635346306,0.08292213835608016,0.226706383906979,20.08177592347699,0.09233276667416161
Kin2,20110524,eyes_closed,3,1,1984.588,98.57601683215701,0.4918095563179066,0.17479889218132558,0.12051525061197996,0.4878918957977155,0.2912171425714051,0.10025058727628047,0.2558418583876805,18.97400693808598,0.09556288050878106
Kin2,20110524,eyes_closed,4,1,2197.902,93.11782854265061,0.4431541505888936,0.17756854991902954,0.13719429626183585,0.3942775469284397,0.21745259072413226,0.05624899658723098,0.24290781796920183,20.6735985842895,0.08457682023461043
Kin2,20110524,eyes_closed,5,1,2411.2160000000003,92.9994153996997,0.43880910122172245,0.1668477906621188,0.13143912549630982,0.42514588859455904,0.2406176024567392,0.07735135657182797,0.2504417479092455,19.57700858979412,0.08827812374749111
Kin2,20110524,eyes_closed,6,1,2624.53,97.39075749995874,0.4641780523315473,0.16305276879154035,0.12562654856907324,0.4591403311380332,0.25876943804805674,0.10481696254911477,0.2611557602596157,18.530151720161914,0.09252268173468782
Kin2,20110524,deep_anesthesia,1,2,426.23,152.26550419310672,0.8674043664122864,0.08094683085418096,0.02128550643836704,0.8676864979380077,0.674776668925413,0.33007430850390546,0.17385862009038744,22.638317313266533,0.1349713608686852
Kin2,20110524,deep_anesthesia,2,2,749.574,185.492898578405,0.8931734942726388,0.07482383894964689,0.014722618228931618,0.9034353020721932,0.7536180250122553,0.44257197398704734,0.21571148724060665,18.031536177870866,0.1605493772738242
Kin2,20110524,deep_anesthesia,3,2,1072.918,184.12737282904675,0.8987581871302789,0.07405851653872483,0.015630113887604203,0.9057758779211017,0.7625270106200741,0.44443808683019903,0.22168020148595602,17.070771006010244,0.1542634879482939
Kin2,20110524,deep_anesthesia,4,2,1396.2619999999995,185.67644053641112,0.89310651729659,0.07643079896746335,0.016667734250256343,0.9036788612053469,0.7541083476763798,0.4462224724235316,0.2091828365280075,17.719938716986736,0.15325036229288758
Kin2,20110524,deep_anesthesia,5,2,1719.6059999999998,178.44984857714468,0.8952065603156804,0.07502011656775961,0.017342430492341562,0.8959941884209859,0.7422117214117716,0.44519287812370173,0.22849520768668727,17.353156303669326,0.14852345708067133
Kin2,20110524,deep_anesthesia,6,2,2042.95,177.17346838665242,0.8915440975614894,0.07555982482897744,0.017505223439039104,0.9018652867218973,0.7560348723261807,0.4658972450508384,0.19916714437095207,18.48420913455241,0.13919229445619688
Kin2,20110524,recovery_eyes_closed,1,3,483.25,78.32240949401547,0.5792085357444934,0.1660423538480646,0.0654453884629084,0.5873586214817543,0.38689501104420165,0.14824879025100768,0.1951578781002321,26.06016581957233,0.08602060691085779
Kin2,20110524,recovery_eyes_closed,2,3,815.1899999999999,68.21197446319039,0.5226440706743198,0.15400095053711604,0.08139431634500417,0.5271769034886953,0.3494446818653304,0.1724438844081983,0.1692401356697504,27.927839845738767,0.0698385623426082
Kin2,20110524,recovery_eyes_closed,3,3,1147.13,75.0951388029006,0.5040480574479052,0.16070734430949662,0.0909730476639459,0.48388065141075315,0.3048819031244444,0.1551005280604208,0.21224400965693913,23.68456020014843,0.08243647934133558
Kin2,20110524,recovery_eyes_closed,4,3,1479.0699999999997,79.83033557952004,0.5683527025939578,0.1259544624908106,0.08116210812892319,0.5415971264809725,0.39629717506504253,0.23835133164943992,0.16688917070767098,25.84939177964961,0.07917070463200188
Kin2,20110524,recovery_eyes_closed,5,3,1811.01,74.7513014530972,0.5497203941189854,0.12043624060977148,0.07748752717370894,0.535028007664988,0.40925339678583805,0.2544593304828865,0.1672139187788864,26.379788888179753,0.07211642229570006
Kin2,20110524,recovery_eyes_closed,6,3,2142.95,76.50944899071004,0.5866217961694962,0.11673300454845957,0.07284529975934276,0.5328449036981874,0.4276293166032626,0.2718768964333155,0.18421283017691378,25.330272380731337,0.07634855884580488
Kin2,20110524,recovery_eyes_open,1,3,2346.82,80.73126651291554,0.5351295430828001,0.1603007207675442,0.09443200286532522,0.5117599720679169,0.30571424506929723,0.11444875749004577,0.16883548536595117,25.01317363223087,0.05915860289409659
Kin2,20110524,recovery_eyes_open,2,3,2499.76,84.13117328884164,0.5584485603594227,0.17684069812210756,0.08169101189343769,0.5438229190577357,0.3297737823844791,0.08596153802299991,0.19143465329859788,24.334476299627774,0.06618363184900197
Kin2,20110524,recovery_eyes_open,3,3,2652.7000000000003,97.45701994922618,0.5460191613161911,0.1834869758561568,0.08584746248371439,0.5761228549480333,0.31640352680546424,0.04910243381562742,0.1586722677537735,25.602106720517973,0.06570625536810802
Kin2,20110524,recovery_eyes_open,4,3,2805.6400000000003,89.57059729069336,0.508783606761361,0.18869077333664702,0.08817220532370879,0.564953329260652,0.30897087781619226,0.08311685924800602,0.17128289429631854,24.646709483624587,0.06332745713524109
Kin2,20110524,recovery_eyes_open,5,3,2958.58,92.72119745175621,0.5191393150233247,0.1839018067630775,0.08546435884119949,0.5160272392702228,0.2997504179863464,0.06655560100420288,0.16440059447148347,24.599871540076855,0.06852837305947579
Kin2,20110524,recovery_eyes_open,6,3,3111.52,87.12276093224071,0.5031275374754824,0.18370710182654573,0.09402392440618444,0.5032181496877073,0.2795769127742854,0.05550735302657769,0.20002982544184436,23.36713691976154,0.06423161997703128
Kin2,20110525,eyes_open,1,1,64.9,79.38190012448936,0.47567864845297037,0.18091373519419512,0.10932786801000238,0.4207702437877998,0.22969537251567174,0.03698125548315069,0.1514189208176664,23.777608757005545,0.06944129785347847
Kin2,20110525,eyes_open,2,1,276.66,75.3181443142999,0.4279866998634886,0.18363250429752281,0.11633610623214624,0.4023118131867055,0.21568994355669874,0.04400361131588449,0.1641794606537669,22.8662756511517,0.06951776584145779
Kin2,20110525,eyes_open,3,1,488.42,74.75273125469576,0.4620310195930986,0.18497167353514476,0.11532601509273024,0.4274102088986932,0.23360488042092498,0.034466303695421405,0.20360341306139426,20.39491788772369,0.06669759087606567
Kin2,20110525,eyes_open,4,1,700.18,75.08749710583447,0.4481277430920295,0.19556987574975768,0.11395288397726333,0.44583313752968934,0.22101133545892152,0.027978102014035916,0.15412736225552695,22.396148525845256,0.0671454613859689
Kin2,20110525,eyes_open,5,1,911.94,83.31188384687906,0.3816170302422936,0.21309774928623532,0.12683088809387905,0.41238878680583113,0.20601173879675802,0.0029713817940732338,0.1570405427684613,22.449711078385622,0.07017767831886931
Kin2,20110525,eyes_open,6,1,1123.7,73.67411740861178,0.42456502811388286,0.18745936807867009,0.11634374526490288,0.40973394381274864,0.23381174302062654,0.03065827219852651,0.17859205916643195,22.3111679978152,0.0699272831139388
Kin2,20110525,eyes_closed,1,2,53.760000000000005,86.63090357478976,0.510616095722345,0.1415747640591995,0.12318177948508849,0.42078281080609115,0.2631187652757174,0.12098463317897756,0.2375283974459239,21.35550859996228,0.08205184293883114
Kin2,20110525,eyes_closed,2,2,269.002,89.34290114188286,0.42693162941024565,0.15391368298745597,0.12512342858161657,0.417132864093778,0.20804023411149808,0.09325318975386437,0.23146594135749546,21.972142424209213,0.0807126229433242
Kin2,20110525,eyes_closed,3,2,484.244,97.56294931604,0.43374180256421213,0.17557113660606477,0.13221170983547426,0.46095724052704967,0.21101128459152751,0.10506451627241509,0.21244089351616136,21.977783427566994,0.09394414592756908
Kin2,20110525,eyes_closed,4,2,699.4860000000001,100.61971539227753,0.46670835968984387,0.1903030668413926,0.1294488649438197,0.48287568467267755,0.27422221526933177,0.11013348256914654,0.20915388452904318,21.506315169519013,0.0981223438174088
Kin2,20110525,eyes_closed,5,2,914.728,83.74334248966724,0.44682430999251543,0.17055131938598614,0.1335832600845771,0.354304604412937,0.16994188412614936,0.054583693266573294,0.2219018579393822,22.459996804786257,0.08322371957526652
Kin2,20110525,eyes_closed,6,2,1129.97,90.20472735408518,0.44263752167732995,0.1672601531686181,0.1353708851294056,0.4324567127504928,0.21714236003285042,0.09939424619392531,0.18929295490118542,23.2309634434375,0.08082544854321869
Kin2,20110525,deep_anesthesia,1,3,645.62,118.51453424460166,0.8644210670086772,0.08093220106096362,0.0221524766117822,0.8549860100131474,0.6836675109720063,0.33282208809636543,0.16629295551168616,21.42568465274223,0.14293361077642747
Kin2,20110525,deep_anesthesia,2,3,967.816,153.8876973848752,0.8713101541066042,0.0801989196560828,0.019197086626881278,0.8738053129447434,0.7253484902467203,0.4011219849500449,0.15667139413208026,22.98803118974541,0.13348156187001753
Kin2,20110525,deep_anesthesia,3,3,1290.0120000000002,166.75391869771778,0.8807692897136177,0.07488474345976667,0.01822250992257511,0.8909054777945024,0.744464578050736,0.46819960809911865,0.21794486316855818,18.177760787944415,0.14679181492344137
Kin2,20110525,deep_anesthesia,4,3,1612.208,177.15528270685246,0.883148770510494,0.0693620339288861,0.01843769110477593,0.8896383154484455,0.7492937354111375,0.4884540004468969,0.22465338779845884,18.187976482812836,0.14159473766437267
Kin2,20110525,deep_anesthesia,5,3,1934.404,184.47577638122578,0.8847604824317388,0.0738816409150605,0.01740813376296333,0.8946783049967869,0.7501166614703496,0.46373608458147125,0.22594429617691408,18.165304614719073,0.14067004901194152
Kin2,20110525,deep_anesthesia,6,3,2256.6,181.26553639230622,0.89745431936918,0.0647191389968633,0.015672560620586806,0.8983964806225984,0.7632926830830474,0.4939700384983535,0.20397717442123078,19.772809960316184,0.13791213371940833
Kin2,20110525,recovery_eyes_closed,1,4,294.83,75.7123166709504,0.6138023332223563,0.13923413303523546,0.06502456794301228,0.6138487211664092,0.45879524555888435,0.22802692611354777,0.1386303207013104,30.413862925800185,0.08194071894838986
Kin2,20110525,recovery_eyes_closed,2,4,628.706,66.65299311417817,0.4354595858641693,0.1659000156873387,0.09219867515620583,0.4362989568282539,0.28769287017127304,0.15756716374370366,0.7230022126950978,4.763486114112957,0.05522383930640829
Kin2,20110525,recovery_eyes_closed,3,4,962.582,66.78187169199212,0.39788240799550445,0.1905867469018503,0.09501096522928923,0.38074621290061694,0.199842459186935,0.07936659760474182,0.14685422979226648,30.10219300027603,0.06505082784640105
Kin2,20110525,recovery_eyes_closed,4,4,1296.458,62.770435158741584,0.4912323838784075,0.12814391068611208,0.08456072103249257,0.42708777959226435,0.3225703755748315,0.17648832813003573,0.4200418588196282,14.81191865948316,0.059985963474650676
Kin2,20110525,recovery_eyes_closed,5,4,1630.334,63.18961582941343,0.4634787118904592,0.11900848445247203,0.09389055201205405,0.42335792935304917,0.32407726627547284,0.2070596751690486,0.426463051767846,14.034352778940471,0.0628877752224429
Kin2,20110525,recovery_eyes_closed,6,4,1964.21,64.3574308971535,0.5186287632428417,0.11445276379899305,0.08275525779891146,0.434211420972822,0.37468101284904815,0.20252827969188564,0.14138560670905337,31.179761984165758,0.06046269885871456
Kin2,20110525,recovery_eyes_open,1,4,2208.58,83.25850906390522,0.5293159662808999,0.17105375587603489,0.08929578061731766,0.5556554252217438,0.3079653999059697,0.09960918353654163,0.883587483038911,2.1126316962506824,0.06363114455650108
Kin2,20110525,recovery_eyes_open,2,4,2355.354,78.93205812653358,0.4982408410783613,0.17991042598248114,0.09503081138776347,0.5001055892343451,0.2933630983306882,0.07411920868889518,0.7726401767674338,3.586966163292363,0.06276738284761968
Kin2,20110525,recovery_eyes_open,3,4,2502.128,80.38655126760553,0.5074341288437128,0.18594856550228694,0.09319277712774654,0.5170542702106826,0.31109824520066975,0.053782930868132975,0.14994895507456096,26.765688797063056,0.0664939215798473
Kin2,20110525,recovery_eyes_open,4,4,2648.902,76.43351333241586,0.5224898775243554,0.19134951758538363,0.08905891391818717,0.5306671491955945,0.2977574054990219,0.07535750860638638,0.15110796049205608,27.093247464530755,0.0645801112577939
Kin2,20110525,recovery_eyes_open,5,4,2795.676,76.56816631477162,0.4772735230351543,0.20027846522371362,0.09635840024406973,0.48611114256371807,0.25279365775894397,0.046183813354762224,0.8596275248317822,2.366668363522137,0.0606243186627621
Kin2,20110525,recovery_eyes_open,6,4,2942.45,85.22743024266232,0.5300420130354028,0.20651412701351035,0.08894149351770443,0.5235769136722211,0.28243280538816257,0.016556382432114887,0.14233485561363154,26.274651850329214,0.06697289264279589
Su,20110526,eyes_open,1,1,44.88,131.7744066874958,0.4083508753205505,0.16286532723619898,0.10790088795992356,0.31905203840155083,0.23345363096957225,0.04855066541123916,0.11680119609817446,29.469020862249792,0.05561248541821329
Su,20110526,eyes_open,2,1,257.11999999999995,121.17184848092401,0.40252366543472823,0.15785690026140242,0.0993834275750399,0.31534132725764286,0.2122138336663079,0.03041866185618696,0.12907411610167185,28.353138628898037,0.05320760213375082
Su,20110526,eyes_open,3,1,469.3599999999999,148.22411167228836,0.346878720465985,0.20705405887163916,0.13776055015700095,0.2832981623365788,0.14987629725112228,-0.029933749628837852,0.7253392833572937,4.6011363116640025,0.06075419588124954
Su,20110526,eyes_open,4,1,681.5999999999998,140.7345307800748,0.33841962739507203,0.2041935958725366,0.1190979876279054,0.3214050379307452,0.18227323017490954,-0.0036307370028538545,0.8716359719231074,2.2775565088061906,0.05711221138981879
Su,20110526,eyes_open,5,1,893.8399999999998,138.97936923863182,0.33276389855616406,0.21028390232637223,0.13964746651328264,0.31690308057960737,0.1763999121588763,0.00614582418849591,0.8191096159742306,3.0132969399549645,0.05662940764697436
Su,20110526,eyes_open,6,1,1106.08,136.07639019119722,0.3531767741665127,0.2010876414542662,0.12990219920817128,0.29070216098831375,0.17428893872100631,0.0007171698552037682,0.8740280046330677,2.245259481231524,0.05443571905615372
Su,20110526,eyes_closed,1,1,1500.2,144.49574139350057,0.30343327357918537,0.19426677720715924,0.15698668820840098,0.2593226361596445,0.11909132185740734,-0.019930558110562976,0.13759355164206727,28.657146335451642,0.06789671964710464
Su,20110526,eyes_closed,2,1,1714.944,146.64608801797505,0.32247481955332535,0.18512166222419985,0.15590544522468303,0.314687445219315,0.1435975598864272,-0.009594892848024141,0.12819003517540503,29.659319127469857,0.070194979084102
Su,20110526,eyes_closed,3,1,1929.688,147.0071968908984,0.368554337591152,0.20652217013344742,0.15148590188973698,0.31179483190430834,0.13444817991283214,-0.005570342405446394,0.13162832254723397,28.632966161465095,0.07086756052361656
Su,20110526,eyes_closed,4,1,2144.432,136.79087031314504,0.26998016795799173,0.17668885767011752,0.17066476835090488,0.22431177821087084,0.11821853850930857,0.004362527227301774,0.13169131847015478,30.75404499076085,0.06530962783947687
Su,20110526,eyes_closed,5,1,2359.176,143.38559708955535,0.3970349994766317,0.22637791332000384,0.1530607826823302,0.4086198312195054,0.1927244507589691,0.0023690083148692285,0.11318942150166961,29.49783079698896,0.0740524897126282
Su,20110526,eyes_closed,6,1,2573.92,144.4705226872466,0.2752114288425977,0.18725286023806947,0.18338065164879092,0.26875552914462914,0.09259635756477644,0.0009690885829196203,0.15911665852866724,28.805398995252173,0.06993151059364769
Su,20110526,deep_anesthesia,1,2,1181.39,190.68128545775144,0.7020185074959588,0.13777705946953356,0.05240033077790644,0.7153591843238605,0.49161283063276895,0.1465637919148919,0.2616900524033962,23.141815629702197,0.08559425401924523
Su,20110526,deep_anesthesia,2,2,1500.708,195.78519702367112,0.7004799051352639,0.12458456225262618,0.05164386444224166,0.7133551507149154,0.4791737969514593,0.13656514424824548,0.322664231093061,20.332610668692237,0.08259082322207432
Su,20110526,deep_anesthesia,3,2,1820.026,188.8381302253356,0.7064858109772691,0.13770058329338936,0.046498820886552356,0.7206221313542789,0.48694536023596163,0.1455131453532488,0.34056278927984746,19.25572328146429,0.08748916907204184
Su,20110526,deep_anesthesia,4,2,2139.344,186.98385864299377,0.7239532934762589,0.13089944269535947,0.05023086938417107,0.7434596319203677,0.5192721554065237,0.1934548921877023,0.3161081864090051,20.382882744223796,0.09142486792465618
Su,20110526,deep_anesthesia,5,2,2458.6620000000003,174.59416989246634,0.7316543828374049,0.12928678978581265,0.04734946320403796,0.7362013175293143,0.5087711851133655,0.16860954120668847,0.325504329386341,20.093861553399368,0.08666731250276079
Su,20110526,deep_anesthesia,6,2,2777.98,186.8520031216015,0.705487490702821,0.14046384426393707,0.052106599431940216,0.7165191758308809,0.4930886007977684,0.18366828302270452,0.3108114922789928,21.8121253247668,0.0823865250594871
Su,20110526,recovery_eyes_closed,1,3,536.0699999999999,125.12185276938753,0.3513801794206013,0.1453822737635427,0.1064152750597494,0.3026530666306582,0.1567855252563547,0.06811393174765576,0.08572304839405352,37.529146932383505,0.0498247885782902
Su,20110526,recovery_eyes_closed,2,3,866.228,118.76211760122357,0.35552719666229043,0.14461125226923133,0.12064559706214312,0.3055892473690497,0.14460480116437313,0.07658346489854194,0.14698137166640446,31.690279436109705,0.057898614042425106
Su,20110526,recovery_eyes_closed,3,3,1196.386,121.26005151542935,0.3346798093156249,0.13513256460788964,0.1319525518927695,0.30119767794982616,0.13335479962856275,0.07369958830420974,0.11345552099258556,33.527614729182105,0.05518586352804835
Su,20110526,recovery_eyes_closed,4,3,1526.544,122.74058647844302,0.3421709363867713,0.12402001439927209,0.11850145237094928,0.29971868146879665,0.15270929599832234,0.07626299663654343,0.12367228189446439,31.561979412632788,0.056115965638960805
Su,20110526,recovery_eyes_closed,5,3,1856.702,118.5923425358948,0.3618056052867429,0.12816582504977964,0.12436591572733574,0.29741113415335096,0.18540236911775093,0.07609634552488467,0.13945566113628607,29.89205715503492,0.05803325279863595
Su,20110526,recovery_eyes_closed,6,3,2186.86,118.02331005610701,0.31067458577039714,0.14449099729361037,0.12136792968924895,0.2737681766772271,0.14974783238298633,0.05885985999404088,0.14925752095506858,30.686570842036602,0.0574197785444526
Su,20110526,recovery_eyes_open,1,3,2451.49,117.70061142851128,0.3462760055860867,0.13404036534978175,0.09485850271733837,0.27816540379661203,0.1407287079968676,0.009186143700833206,0.11249401726995796,31.069659879041723,0.0481270091267078
Su,20110526,recovery_eyes_open,2,3,2601.868,118.85404879822411,0.3018159621295389,0.13190351220932084,0.09555237143131626,0.2546397946819223,0.13823099444925213,0.023238343891834615,0.10098900916271822,31.640142526642787,0.04771739282882894
Su,20110526,recovery_eyes_open,3,3,2752.246,115.61241281919249,0.34743534551432165,0.14847434118342184,0.09085906274138356,0.2768024863951634,0.15399847568185523,0.024370147150823637,0.11372892286548782,30.608706431058394,0.05077622790623883
Su,20110526,recovery_eyes_open,4,3,2902.624,116.67016273529023,0.3290326398959075,0.13886711892884532,0.09228185332005658,0.2810040335343681,0.15363916073676231,0.014576791672175595,0.11583417953492213,30.617158026556133,0.04716507001121065
Su,20110526,recovery_eyes_open,5,3,3053.002,115.9487747456222,0.3177707423329253,0.1386307712418107,0.09067369348315396,0.2838564366493841,0.16328876970054884,0.013803957095252626,0.10812178500344011,30.294983081680055,0.047352228194004774
Su,20110526,recovery_eyes_open,6,3,3203.38,116.09350906588307,0.35099662776922247,0.1345406233018872,0.09368043748101544,0.26473113980789376,0.1741968249966879,0.0377055483628094,0.11577750972275803,30.456712926089313,0.0483562436503746
Su,20110527,eyes_open,1,1,47.05,139.20122705289418,0.3852647552480727,0.22917674948224362,0.1245523409509542,0.34543990755657483,0.20947136713894893,0.0004254361492104291,0.10842372917498024,31.488236653084876,0.05883297172915172
Su,20110527,eyes_open,2,1,271.61600000000004,126.55062519822931,0.38044312787395873,0.15532851499526942,0.10525532896309366,0.3079938218365657,0.22655298344565916,0.030570282792912365,0.12270434764396872,28.19961808098378,0.05300480405832059
